Session Associated Time;Session Duration;Client MAC Address;Host Name;Device;OS Type;Upstream Transferred (Bytes);Downstream Transferred (Bytes);Connected AP Name
18/10/2016 20:57;12 613,00;6c:72:e7:88:d3:d0;iPhonedsleportz;Apple;iOS;222 124,00;6 448,00;SALON-4D_AP1
18/10/2016 21:57;260 692,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;2 050,00;802,00;PORTE-35_AP1
18/10/2016 18:22;34 970,00;60:a3:7d:c6:73:51;iPhone;Unknown;iOS;588,00;554,00;COULOIR-4CD_AP2
18/10/2016 18:56;873 978,00;60:f8:1d:11:18:3a;Unknown;Apple;iOS;22 947,00;112 888,00;LOGES-2D_AP
18/10/2016 21:58;441 455,00;f4:31:c3:a8:12:b6;iPhone-de-Yann;Apple;iOS;5 464,00;8 430,00;LOGES-5CD_AP2
18/10/2016 19:05;6 317,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;1 636,00;2 952,00;MEDIAS-CONF_AP2
18/10/2016 17:40;14 843,00;c8:38:70:7d:b4:17;android-154b456d87fa53a2;Unknown;Android;892,00;1 009,00;LOGES-2D_AP
18/10/2016 15:18;10 497,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;526,00;1 007,00;SALON-8D_AP
18/10/2016 18:17;126 144,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;5 782,00;10 950,00;SALON-5D_AP2
18/10/2016 20:18;141 039,00;00:cd:fe:d4:da:4f;iPhonedrancesco;Unknown;iOS;3 631 734,00;4 964 781,00;LOGES-4CD_AP1
18/10/2016 15:18;71 714,00;84:38:38:f1:77:97;android-88920f80f3b62ded;Samsung;Android;2 276,00;3 606,00;LOGES-5CD_AP3
18/10/2016 18:08;15 177,00;80:be:05:5c:af:a9;Unknown;Apple;iOS;220,00;472,00;LOGES-5CD_AP2
18/10/2016 17:23;56 970,00;64:9a:be:87:8a:22;Unknown;Apple;iOS;248,00;518,00;LOGES-5CD_AP3
18/10/2016 19:34;51 398,00;ec:9b:f3:5e:8e:01;android-467387397353244;Samsung;Android;9 105,00;1 616,00;LOGES-2D_AP
18/10/2016 19:55;1 293 199,00;f4:09:d8:20:25:f4;android-f82b173b9dc592a3;Samsung;Android;44 080 993,00;1 774 370,00;LOGES-5CD_AP2
18/10/2016 18:40;10 756,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;LOGES-4CD_AP4
18/10/2016 15:11;337 376,00;4c:34:88:f9:6a:9b;W-DBESSON;Intel;Windows 7/Vista;92 498,00;206 650,00;LOGES-5CD_AP2
18/10/2016 17:26;725 620,00;b0:47:bf:28:0b:f4;Unknown;Samsung;Android;8 549 371,00;228 373,00;LOGES-3CD_AP4
18/10/2016 19:15;279 240,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;93 190,00;273 013,00;SALON-2C_AP1
18/10/2016 21:11;1 078 899,00;44:00:10:c7:b4:44;djulaille;Unknown;iOS;1 528 804,00;8 811 917,00;SALON-1D_AP2
18/10/2016 17:04;31 330,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;867,00;723,00;COULOIR-4CD_AP1
18/10/2016 21:04;22 385,00;b4:8b:19:8b:29:c4;Geilis-iPhone;Unknown;iOS;22 153,00;71 368,00;LOGES 2C_AP
18/10/2016 18:55;420 233,00;d0:33:11:45:90:c1;iPhone;Apple;iOS;2 080,00;438,00;LOGES-3CD_AP5
18/10/2016 12:08;13 533,00;a4:5e:60:8b:fa:5f;Unknown;Apple;iOS;304,00;392,00;COULOIR-4CD_AP2
18/10/2016 12:57;113 212,00;58:7f:57:91:58:69;iPhone-de-julie;Apple;iOS;24 684,00;10 273,00;PORTE-35_AP1
18/10/2016 18:11;36 198,00;80:4e:81:4c:37:2f;android-af952f3b3b8c25e4;Samsung;Android;220,00;254,00;SALON-1D_AP1
18/10/2016 12:34;553 033,00;b0:47:bf:20:c5:ba;Unknown;Samsung;Android;14 110,00;117 572,00;LOGES-4CD_AP4
18/10/2016 19:58;82 621,00;00:ae:fa:56:4c:66;Galaxy-S6;Murata;Android;677,00;436,00;SALON-5D_AP2
18/10/2016 20:19;173 626,00;00:cd:fe:d8:22:e5;iPhone;Unknown;iOS;145 985 288,00;8 768 539,00;SALON-3C_AP1
18/10/2016 19:33;78 779,00;28:5a:eb:af:28:4e;iPhonedeGaetan;Apple;iOS;248,00;300,00;SALON-6C_AP2
18/10/2016 16:36;8 085,00;ec:9b:f3:96:19:07;Unknown;Samsung;Android;342,00;547,00;SALON-4D_AP1
18/10/2016 15:11;5 786,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;220,00;254,00;SALON-1D_AP1
18/10/2016 14:09;17 341,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;556,00;910,00;LOGES-2D_AP
18/10/2016 21:16;21 275,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;248,00;342,00;COULOIR-3CD_AP
18/10/2016 16:29;433 773,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;25 988,00;176 359,00;LOGES-5CD_AP3
18/10/2016 10:54;5 868,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;,00;594,00;LOGES-5CD_AP2
18/10/2016 19:09;14 450,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;1 727,00;502,00;LOGES-5CD_AP1
18/10/2016 14:20;12,00;20:a2:e4:79:cd:e0;iPhonedeDorian;Apple;iOS;121,00;99,00;LOGES-5CD_AP3
18/10/2016 18:13;2 425,00;58:7f:57:05:e4:9b;Unknown;Apple;iOS;2 054,00;3 841,00;LOGES 2C_AP
18/10/2016 16:11;106 153,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;17 180,00;194 466,00;SALON-2C_AP1
18/10/2016 20:03;10 028,00;c8:38:70:7d:b4:17;android-154b456d87fa53a2;Unknown;Android;,00;1 089,00;SALON-1D_AP4
18/10/2016 14:38;10 021,00;d0:53:49:b9:18:32;POPB-283;Liteon Technology Co., Ltd.;Windows 7/Vista;605,00;1 089,00;LOGES-5CD_AP3
18/10/2016 15:41;18 317,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;1 381,00;1 804,00;SALON-1D_AP4
18/10/2016 21:17;11 193,00;8c:8e:f2:cc:18:92;iPhonedoussafir;Unknown;iOS;276,00;1 457,00;SALON-4D_AP1
18/10/2016 16:35;67 286,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;1 142,00;726,00;SALON-1D_AP4
18/10/2016 15:50;25 493,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;423,00;613,00;COULOIR-4CD_AP2
18/10/2016 17:50;104 313,00;64:9a:be:87:8a:22;Unknown;Apple;iOS;248,00;300,00;SALON-1D_AP4
18/10/2016 21:04;38 751,00;00:6d:52:35:e4:aa;iPhone;Apple;iOS;4 890,00;5 697,00;LOGES-4CD_AP2
18/10/2016 21:15;39 548,00;4c:66:41:03:94:32;Unknown;Unknown;Android;44 151,00;533 403,00;LOGES-3CD_AP4
18/10/2016 18:48;122 729,00;78:31:c1:16:e6:db;Unknown;Apple;iOS;35 253,00;83 239,00;LOGES-5CD_AP2
18/10/2016 19:05;49 196,00;64:9a:be:19:d3:95;Unknown;Apple;iOS;5 921,00;4 820,00;SALON-1D_AP1
18/10/2016 21:19;8 326,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;LOGES-3CD_AP2
18/10/2016 16:42;7 194,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;761,00;4 655,00;LOGES-5CD_AP2
18/10/2016 18:39;18 132,00;34:a3:95:ba:dd:f2;iPhone;Apple;iOS;1 345,00;2 349,00;LOGES-5CD_AP2
18/10/2016 18:10;6 052,00;e4:98:d1:f9:d6:ce;Windows-Phone;Microsoft Mobile Oy;Windows (Mobile) 8 / Windows (Mobile) 10;1 335,00;710,00;SALON-3C_AP4
18/10/2016 19:27;643 638,00;a8:81:95:d0:7e:58;Unknown;Unknown;Android;1 432 554,00;29 708 487,00;LOGES-2D_AP
18/10/2016 20:56;37 388,00;c8:85:50:6f:85:32;Unknown;Apple;iOS;1 970,00;8 500,00;LOGES-3CD_AP1
18/10/2016 17:04;6 005,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;492,00;346,00;SALON-2C_AP2
18/10/2016 21:17;301 767,00;8c:8e:f2:cc:18:92;iPhonedoussafir;Unknown;iOS;567 723,00;2 489 367,00;PORTE-35_AP1
18/10/2016 21:33;90 837,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;6 748,00;5 607,00;PORTE-35_AP1
18/10/2016 12:44;1 643 137,00;64:9a:be:87:8a:22;Unknown;Apple;iOS;58 717,00;123 857,00;LOGES-5CD_AP1
18/10/2016 19:24;13 645,00;ec:9b:f3:5e:8e:01;android-467387397353244;Samsung;Android;5 101,00;1 409,00;LOGES-3CD_AP4
18/10/2016 17:16;16 214,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;47 239,00;44 057,00;SALON-1D_AP4
18/10/2016 15:42;141 162,00;4c:66:41:03:94:32;Unknown;Unknown;Android;253 754,00;906 509,00;LOGES-5CD_AP1
18/10/2016 14:59;905 847,00;b0:47:bf:20:c6:ac;android-be7cba6ca827856d;Samsung;Android;175 440,00;1 359 719,00;LOGES-4CD_AP3
18/10/2016 15:17;29 771,00;00:ae:fa:56:4c:66;Galaxy-S6;Murata;Android;3 353,00;4 652,00;COULOIR-4CD_AP1
18/10/2016 18:41;100 266,00;f0:99:bf:13:59:1a;iPhonedeLLenica;Apple;iOS;193 184,00;6 093 504,00;LOGES-5CD_AP2
18/10/2016 18:06;14 786,00;40:33:1a:ce:f2:33;iPhone;Apple;iOS;220,00;337,00;COULOIR-4CD_AP1
18/10/2016 20:14;14 810,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;220,00;254,00;SALON-3C_AP1
18/10/2016 18:46;170 467,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;9 889,00;184 255,00;SALON-2C_AP1
18/10/2016 20:30;81 356,00;a8:81:95:d0:7e:58;Unknown;Unknown;Android;5 589,00;5 346,00;LOGES-2D_AP
18/10/2016 20:49;16 225,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;220,00;503,00;COULOIR-4CD_AP1
18/10/2016 14:58;13 291,00;1c:9e:46:37:8c:c1;Unknown;Unknown;iOS;22 224,00;38 535,00;LOGES-4CD_AP2
18/10/2016 10:41;8 953,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;1 407,00;1 346,00;LOGES-5CD_AP2
18/10/2016 17:15;191 336,00;60:f1:89:4b:41:e9;android-9438134929177913;Murata;Android;19 762,00;30 424,00;SALON-1D_AP2
18/10/2016 21:02;85 785,00;bc:6c:21:87:3b:4d;iPhonedEVASILIU;Apple;iOS;577,00;69 727,00;LOGES-3CD_AP3
18/10/2016 16:22;29 766,00;00:ae:fa:56:4c:66;Galaxy-S6;Murata;Android;9 086,00;7 236,00;COULOIR-4CD_AP1
18/10/2016 19:27;10 373,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;39 848,00;26 189,00;SALON-1D_AP4
18/10/2016 18:08;5 752,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;SALON-5D_AP1
18/10/2016 16:17;37 019,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;1 172,00;346,00;SALON-4D_AP1
18/10/2016 21:45;4 848,00;8c:8e:f2:cc:18:92;iPhonedoussafir;Unknown;iOS;26 193,00;31 800,00;PORTE-35_AP1
18/10/2016 18:45;24 882,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;284,00;358,00;COULOIR-4CD_AP1
18/10/2016 19:18;152 246,00;7c:01:91:c8:cd:76;iPhone;Apple;iOS;5 054 380,00;5 700 240,00;LOGES-5CD_AP2
18/10/2016 20:21;2 760 484,00;80:be:05:5c:af:a9;Unknown;Apple;iOS;2 720 562,00;68 848 771,00;LOGES-5CD_AP2
18/10/2016 17:55;7 794,00;38:0b:40:de:0e:8b;Unknown;Samsung;Android;557,00;910,00;LOGES-5CD_AP3
18/10/2016 15:35;44 756,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;2 506,00;1 811,00;SALON-1D_AP4
18/10/2016 17:38;161 505,00;f4:31:c3:a8:12:b6;iPhone-de-Yann;Apple;iOS;4 520,00;3 824,00;LOGES-5CD_AP2
18/10/2016 17:11;4 937,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;3 740,00;30 399,00;LOGES-5CD_AP1
18/10/2016 16:49;700 264,00;6c:8d:c1:1d:e5:8c;Unknown;Unknown;iOS;2 121 789,00;77 254 307,00;SALON-1D_AP1
18/10/2016 17:14;3 782 040,00;60:03:08:43:b9:7f;iPhonederonique;Apple;iOS;1 188 237,00;13 109 232,00;LOGES-3CD_AP3
18/10/2016 18:13;8 301,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;536,00;667,00;SALON-6C_AP2
18/10/2016 17:48;126 183,00;b8:53:ac:5d:26:6d;Lauras-iPhone;Unknown;iOS;220,00;254,00;SALON-5D_AP2
18/10/2016 21:10;110 206,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;3 773,00;17 884,00;LOGES 2C_AP
18/10/2016 19:22;243 533,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;105 057,00;110 827,00;LOGES-4CD_AP2
18/10/2016 19:37;10 527,00;34:a3:95:a4:d1:1f;iPhone;Apple;iOS;23 468,00;832 081,00;COULOIR-4CD_AP2
18/10/2016 18:47;170 487,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;380,00;450,00;LOGES-4CD_AP3
18/10/2016 19:41;939 054,00;1c:91:48:4c:9d:03;Unknown;Unknown;iOS;11 167 101,00;1 576 193,00;LOGES-5CD_AP2
18/10/2016 20:07;10 021,00;d0:53:49:b9:18:32;POPB-283;Liteon Technology Co., Ltd.;Windows 7/Vista;605,00;1 089,00;LOGES-5CD_AP3
18/10/2016 15:02;117 878,00;00:ae:fa:56:4c:66;Galaxy-S6;Murata;Android;5 809,00;6 833,00;SALON-1D_AP4
18/10/2016 18:49;4 374,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;4 700,00;11 619,00;SALON-1D_AP1
18/10/2016 19:17;30 023,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;5 044,00;4 008,00;SALON-2C_AP2
18/10/2016 20:32;10 667,00;b8:53:ac:c1:4a:87;ColinTrasiPhone;Unknown;iOS;13 961,00;151 417,00;COULOIR-4CD_AP1
18/10/2016 17:58;5 074 507,00;28:5a:eb:af:28:4e;iPhonedeGaetan;Apple;iOS;1 179 489,00;2 530 787,00;LOGES-5CD_AP1
18/10/2016 20:38;54 490,00;00:ae:fa:56:4c:66;Galaxy-S6;Murata;Android;13 257,00;80 669,00;COULOIR-4CD_AP1
18/10/2016 18:49;10 019,00;bc:20:10:da:5b:3e;Unknown;Unknown;Android;1 210,00;1 089,00;LOGES-4CD_AP2
18/10/2016 20:08;76 260,00;a8:81:95:d0:7e:58;Unknown;Unknown;Android;577,00;753,00;LOGES 2C_AP
18/10/2016 21:35;6 160,00;d4:0b:1a:bc:83:e6;android-dd4f57711ab84ef0;HTC;Android;39 664,00;30 710,00;COULOIR-4CD_AP1
18/10/2016 21:39;722 003,00;b0:47:bf:28:0b:f4;Unknown;Samsung;Android;9 509,00;20 708,00;LOGES-3CD_AP4
18/10/2016 21:08;3 336,00;80:ed:2c:e0:30:6a;iPhonedeAntoine;Unknown;iOS;2 751,00;2 178,00;SALON-1D_AP2
18/10/2016 16:18;258 575,00;58:48:22:7c:15:d6;Unknown;Sony Mobile Communications AB;Android;783,00;968,00;LOGES-5CD_AP2
18/10/2016 18:23;6 006,00;4c:57:ca:8d:7c:65;Unknown;Unknown;iOS;726,00;594,00;PORTE-35_AP1
18/10/2016 17:56;27 799,00;4c:66:41:03:94:32;Unknown;Unknown;Android;8 430,00;1 332,00;LOGES-3CD_AP5
18/10/2016 15:39;6 904,00;e4:98:d1:f9:d6:ce;Windows-Phone;Microsoft Mobile Oy;Windows (Mobile) 8 / Windows (Mobile) 10;436,00;300,00;SALON-4D_AP1
18/10/2016 13:55;27 357,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;319,00;385,00;SALON-1D_AP4
18/10/2016 16:15;118 494,00;2c:be:08:39:7b:45;Unknown;Apple;iOS;52 325,00;72 069,00;SALON-2C_AP1
18/10/2016 19:16;8 475,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;2 814,00;1 707,00;LOGES-5CD_AP3
18/10/2016 17:17;2 876,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;457,00;254,00;LOGES-5CD_AP2
18/10/2016 17:13;474 579,00;5c:ad:cf:01:a2:7a;ElsaBatFauchois;Apple;iOS;687 637,00;9 106 200,00;SALON-2C_AP2
18/10/2016 20:55;687 439,00;60:92:17:83:3c:e1;iphonugo;Apple;iOS;116 979 127,00;2 290 981,00;LOGES-3CD_AP1
18/10/2016 18:28;11 347,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;220,00;254,00;MEDIAS-CONF_AP2
18/10/2016 15:02;104 505,00;f4:31:c3:a8:12:b6;iPhone-de-Yann;Apple;iOS;52 960,00;763 179,00;SALON-1D_AP4
18/10/2016 21:47;98 299,00;9c:fc:01:d5:dd:6c;iPhonedharlotte;Apple;iOS;248,00;300,00;LOGES-3CD_AP5
18/10/2016 12:29;21 671,00;90:00:db:32:9a:4f;Unknown;Samsung;Android;13 995,00;56 709,00;COULOIR-4CD_AP2
18/10/2016 15:01;272 461,00;28:5a:eb:af:28:4e;iPhonedeGaetan;Apple;iOS;388,00;438,00;LOGES-5CD_AP1
18/10/2016 21:43;2 648,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;788,00;300,00;COULOIR-3CD_AP
18/10/2016 21:59;11 488,00;d4:0b:1a:bc:83:e6;android-dd4f57711ab84ef0;HTC;Android;3 045,00;6 136,00;SALON-4D_AP1
18/10/2016 20:02;9 105,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;1 029,00;980,00;COULOIR-4CD_AP2
18/10/2016 13:55;62 416,00;d8:96:95:27:a1:d9;Unknown;Apple;iOS;27 043,00;37 657,00;SALON-2C_AP3
18/10/2016 17:26;67 409,00;60:f1:89:4b:41:e9;android-9438134929177913;Murata;Android;2 284,00;2 030,00;LOGES-2D_AP
18/10/2016 19:25;35 412,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;7 776,00;9 979,00;LOGES 2C_AP
18/10/2016 20:12;2 752,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;SALON-5D_AP1
18/10/2016 16:28;19 994,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;220,00;254,00;LOGES-4CD_AP1
18/10/2016 18:38;1 091 128,00;ec:1f:72:33:ac:de;android-7c5735e1bd4a984a;Samsung;Android;234 463,00;287 302,00;LOGES-4CD_AP1
18/10/2016 18:39;16 168,00;04:d3:cf:e9:bd:b5;Unknown;Unknown;iOS;17 378,00;47 325,00;LOGES-3CD_AP2
18/10/2016 21:50;8 146,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;LOGES-4CD_AP2
18/10/2016 14:51;223 013,00;4c:66:41:03:94:32;Unknown;Unknown;Android;515 399,00;116 035,00;LOGES-3CD_AP3
18/10/2016 15:19;248 782,00;e8:8d:28:36:8b:ad;iPhone-de-fred;Apple;iOS;10 369,00;23 435,00;LOGES 2C_AP
18/10/2016 21:38;1 012 936,00;98:fe:94:35:00:58;Unknown;Apple;iOS;12 421,00;37 804,00;LOGES-3CD_AP6
18/10/2016 15:51;21 366,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;220,00;254,00;SALON-4D_AP1
18/10/2016 16:45;104 481,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;2 045,00;4 726,00;COULOIR-4CD_AP1
18/10/2016 20:34;24 312,00;e4:98:d1:f9:d6:ce;Windows-Phone;Microsoft Mobile Oy;Windows (Mobile) 8 / Windows (Mobile) 10;13 155,00;19 281,00;LOGES-2D_AP
18/10/2016 20:49;7 281,00;4c:66:41:03:94:32;Unknown;Unknown;Android;6 691,00;1 667,00;LOGES-3CD_AP3
18/10/2016 20:34;4 011,00;2c:f0:ee:b3:e9:b8;sophie-perdriau;Apple;iOS;,00;1 287,00;LOGES-5CD_AP1
18/10/2016 17:00;122 803,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;248,00;300,00;SALON-1D_AP4
18/10/2016 20:33;7 519,00;b8:53:ac:c1:4a:87;ColinTrasiPhone;Unknown;iOS;1 500 110,00;32 034,00;COULOIR-3CD_AP
18/10/2016 19:31;121 769,00;d0:33:11:42:6c:83;iPhone-R1;Apple;iOS;335 691,00;5 333 295,00;LOGES-5CD_AP3
18/10/2016 18:27;189 866,00;a0:99:9b:60:b8:ac;Ricos-iPhone;Apple;iOS;59 505,00;45 301,00;SALON-1D_AP1
18/10/2016 19:40;37 360,00;2c:f0:a2:8a:4d:8c;iPhonedeHeloise;Unknown;iOS;220,00;254,00;LOGES 2C_AP
18/10/2016 10:18;12 513,00;64:9a:be:19:d3:95;Unknown;Apple;iOS;64 194,00;1 503 458,00;SALON-4D_AP1
18/10/2016 16:43;52 824,00;80:4e:81:4c:37:2f;android-af952f3b3b8c25e4;Samsung;Android;704,00;990,00;LOGES-5CD_AP2
18/10/2016 17:41;18 085,00;58:7f:57:05:e4:9b;Unknown;Apple;iOS;2 356,00;1 027,00;SALON-1D_AP2
18/10/2016 13:38;15 118,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;2 091,00;11 183,00;LOGES-5CD_AP3
18/10/2016 16:34;5 012,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;991,00;1 361,00;SALON-5D_AP2
18/10/2016 21:50;52 264,00;3c:83:75:a7:00:2c;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;15 487,00;18 090,00;COULOIR-3CD_AP
18/10/2016 21:12;41 798,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;6 522,00;7 045,00;SALON-2C_AP3
18/10/2016 17:43;456 563,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;40 189,00;573 004,00;LOGES-4CD_AP1
18/10/2016 15:01;70 668,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;10 408,00;15 534,00;LOGES-4CD_AP1
18/10/2016 18:25;701 347,00;40:b8:37:d2:aa:0b;android-a3e6d76c4c409ab3;Sony Mobile Communications AB;Android;24 915,00;39 917,00;LOGES-3CD_AP4
18/10/2016 19:02;47 345,00;64:9a:be:19:d3:95;Unknown;Apple;iOS;6 289,00;7 816,00;COULOIR-4CD_AP1
18/10/2016 17:06;125 778,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;17 467,00;193 417,00;COULOIR-4CD_AP1
18/10/2016 17:49;68 682,00;80:00:6e:db:4c:29;iPhonedeJeremy;Apple;iOS;2 028,00;404,00;SALON-4D_AP1
18/10/2016 15:27;236 357,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;54 191,00;157 376,00;SALON-2C_AP2
18/10/2016 15:58;4 710,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;284,00;254,00;SALON-1D_AP1
18/10/2016 20:30;16 539,00;ac:5f:3e:29:4e:3a;Samsung-Galaxy-S7;Unknown;Android;12 860,00;47 781,00;LOGES-4CD_AP1
18/10/2016 18:47;476 414,00;a0:99:9b:a1:c5:09;iPhonedPastural;Apple;iOS;15 245 111,00;5 231 868,00;LOGES-4CD_AP4
18/10/2016 08:44;4 574,00;b8:53:ac:62:37:e9;Unknown;Unknown;iOS;66 807,00;1 748 069,00;SALON-1D_AP2
18/10/2016 19:59;10 182,00;58:7f:57:05:e4:9b;Unknown;Apple;iOS;220,00;306,00;LOGES 2C_AP
18/10/2016 16:03;508 350,00;60:f1:89:49:3c:22;Samsung-Galaxy-S7-edge;Murata;Android;20 353,00;10 263,00;LOGES-5CD_AP1
18/10/2016 17:13;15 032,00;00:6d:52:35:e4:aa;iPhone;Apple;iOS;1 256,00;6 834,00;LOGES-5CD_AP2
18/10/2016 13:16;60 650,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;1 830,00;1 346,00;LOGES-5CD_AP2
18/10/2016 18:50;165 973,00;78:31:c1:16:e6:db;Unknown;Apple;iOS;248,00;300,00;LOGES-5CD_AP2
18/10/2016 19:22;15 794,00;a4:5e:60:8b:fa:5f;Unknown;Apple;iOS;9 813,00;179 862,00;SALON-1D_AP1
18/10/2016 19:55;755 588,00;d0:25:98:9d:5c:34;iPhone;Apple;iOS;42 923 576,00;7 692 579,00;LOGES-5CD_AP2
18/10/2016 11:35;168 072,00;24:0a:11:38:95:40;android-8823f24fcea45350;TCT Mobile Limited;Android;44 833,00;280 871,00;SALON-5D_AP2
18/10/2016 20:55;176 780,00;a0:8d:16:0e:8f:32;PLK-L01-ba766274f6b25f64;Unknown;Android;106 115,00;401 539,00;LOGES-3CD_AP3
18/10/2016 19:03;6 385,00;ec:1f:72:33:ac:de;android-7c5735e1bd4a984a;Samsung;Android;6 220,00;4 202,00;COULOIR-4CD_AP1
18/10/2016 17:48;8 038,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;121,00;3 363,00;SALON-5D_AP2
18/10/2016 21:00;156 907,00;28:ed:6a:c6:35:d2;CI-MOBILE;Unknown;iOS;578,00;984,00;PORTE-35_AP1
18/10/2016 08:44;82 889,00;b8:53:ac:62:37:e9;Unknown;Unknown;iOS;10 371,00;18 959,00;SALON-1D_AP1
18/10/2016 21:08;10 027,00;bc:20:10:da:5b:3e;Unknown;Unknown;Android;1 210,00;1 089,00;LOGES-4CD_AP2
18/10/2016 18:08;6 896,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;LOGES-4CD_AP4
18/10/2016 17:17;5 499,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;304,00;392,00;LOGES-3CD_AP2
18/10/2016 15:42;120 786,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;248,00;300,00;SALON-2C_AP3
18/10/2016 21:25;2 219 775,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;740 464,00;1 291 003,00;SALON-5D_AP2
18/10/2016 20:14;10 167,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;563,00;520,00;LOGES-2D_AP
18/10/2016 21:47;9 607,00;d4:0b:1a:bc:83:e6;android-dd4f57711ab84ef0;HTC;Android;652,00;1 119,00;LOGES-3CD_AP3
18/10/2016 14:48;39 982,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;81 734,00;123 239,00;LOGES-5CD_AP3
